scientific_name,longitude,latitude,gbif_id,locality,occurrence_status,individual_count,year,basis_of_record,institution_code
Brachyramphus marmoratus,-122.261925,37.266098,278255496,Pescadero Creek CP - Owl OHR 14,PRESENT,6,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.26598,37.266727,278187968,Pescadero Creek CP - Owl OHR 15,PRESENT,5,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29791,37.268185,3279735522,Bloomquist,PRESENT,NA,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29791,37.268185,3270839336,Bloomquist,PRESENT,NA,1998,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.27057,37.270287,278140106,Pescadero Creek CP - Old Haul Rd from Pomponio Tr to Towne Tr,PRESENT,4,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.27173,37.270374,278168073,Pescadero Creek CP - Owl OHR 17,PRESENT,3,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.275635,37.271015,278218348,Pescadero Creek CP - Owl OHR 18,PRESENT,4,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28843,37.273155,277303879,Memorial Park - Sequoia Trail and Wurr Flat Campground,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2885,37.274136,271183267,Memorial Park - Memorial MAMU Station,PRESENT,3,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.295395,37.274197,580900674,Memorial CP - Sequoia Flat Campground D Section,PRESENT,3,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29519,37.274376,277551366,Memorial CP - Sequoia Flat MAMU station,PRESENT,5,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29519,37.274376,271078002,Memorial CP - Sequoia Flat MAMU station,PRESENT,5,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28659,37.275726,4301730289,Pescadero Creek--Wurr Rd. bridge,PRESENT,NA,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28659,37.275726,3239014628,Pescadero Creek--Wurr Rd. bridge,PRESENT,6,2020,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2949,37.275753,580918487,Memorial CP - Sequoia Flat Campground B Section,PRESENT,1,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.198265,37.2774,1404739181,Portola SP - Peter's Creek Loop,PRESENT,12,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29563,37.276943,580995598,Memorial CP - Sequoia Flat site A14,PRESENT,1,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29563,37.276943,580969716,Memorial CP - Sequoia Flat site A14,PRESENT,2,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29328,37.277603,4335883693,Memorial Park (SM Co.),PRESENT,1,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29328,37.277603,3180795892,Memorial Park (SM Co.),PRESENT,4,2020,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29328,37.277603,2195969755,Memorial Park (SM Co.),PRESENT,7,2018,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29328,37.277603,2195912922,Memorial Park (SM Co.),PRESENT,7,2018,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.25355,37.296154,1404737912,San Mateo - Heritage Grove,PRESENT,2,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.26552,37.29651,3269563219,Sam McDonald County Park,PRESENT,1,2016,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.248475,37.384505,3013911616,NA,PRESENT,NA,2019,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.410751,37.501464,3398873444,NA,PRESENT,NA,2021,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.430784,37.510861,2856686512,NA,PRESENT,NA,2019,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.39159,37.521446,4295525038,Crystal Springs Reservoir Watershed,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.474523,37.528412,4430984834,NA,PRESENT,NA,2023,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.481339,37.540859,1562970858,NA,PRESENT,NA,2017,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.428775,37.556022,2422943583,NA,PRESENT,NA,2019,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.404888,37.563161,3416044706,NA,PRESENT,NA,2021,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.449233,37.5678,3873131446,NA,PRESENT,NA,2022,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.413527,37.573958,4438638095,NA,PRESENT,NA,2023,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.451832,37.578071,4416912711,NA,PRESENT,NA,2021,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.442689,37.589049,4424452215,NA,PRESENT,NA,2023,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.425268,37.596154,3355521245,NA,PRESENT,NA,2021,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.45339,37.595986,2423085956,NA,PRESENT,NA,2019,HUMAN_OBSERVATION,iNaturalist
